ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption,hour,day,month
18673,2015-08-18 01:00:00,-5.0,-4.3,998.0,3.305,A,507.0,1,18,8
18674,2015-08-18 02:00:00,-4.3,-4.3,998.0,2.39,A,552.0,2,18,8
18675,2015-08-18 03:00:00,-5.7,-2.9,978.0,3.28,A,444.0,3,18,8
18676,2015-08-18 04:00:00,-4.3,-2.9,990.0,3.545,A,501.0,4,18,8
18677,2015-08-18 05:00:00,-5.0,-5.7,996.0,2.265,A,498.0,5,18,8
18678,2015-08-18 06:00:00,-5.0,-5.0,990.0,2.075,A,495.0,6,18,8
18679,2015-08-18 07:00:00,-7.9,-5.7,983.0,1.515,A,531.0,7,18,8
18680,2015-08-18 08:00:00,-5.7,-7.1,991.0,6.535,A,516.0,8,18,8
18681,2015-08-18 09:00:00,-4.3,-5.7,991.0,9.165,A,456.0,9,18,8
18682,2015-08-18 10:00:00,-4.3,-3.6,988.0,11.795,A,438.0,10,18,8
18683,2015-08-18 11:00:00,-0.7,-8.6,991.0,3.165,A,378.0,11,18,8
18684,2015-08-18 12:00:00,-1.4,-13.6,980.0,9.55,A,264.0,12,18,8
18685,2015-08-18 13:00:00,1.4,-18.6,980.0,16.575,A,216.0,13,18,8
18686,2015-08-18 14:00:00,0.7,-22.9,984.0,23.35,A,186.0,14,18,8
18687,2015-08-18 15:00:00,1.4,-21.4,999.0,30.25,A,186.0,15,18,8
18688,2015-08-18 16:00:00,-0.7,-19.3,992.0,38.3,A,204.0,16,18,8
18689,2015-08-18 17:00:00,0.0,-19.3,988.0,43.985,A,198.0,17,18,8
18690,2015-08-18 18:00:00,-1.4,-17.1,994.0,53.16,A,189.0,18,18,8
18691,2015-08-18 19:00:00,-3.6,-17.9,989.0,5.895,A,210.0,19,18,8
18692,2015-08-18 20:00:00,-2.1,-14.3,993.0,6.42,A,222.0,20,18,8
18693,2015-08-18 21:00:00,-2.9,-17.1,991.0,10.315,A,192.0,21,18,8
18694,2015-08-18 22:00:00,-3.6,-14.3,1004.0,5.52,A,201.0,22,18,8
18695,2015-08-18 23:00:00,-4.3,-16.4,987.0,8.775,A,219.0,23,18,8
18696,2015-08-19 00:00:00,-4.3,-15.0,992.0,11.53,A,210.0,0,19,8
18697,2015-08-19 01:00:00,-3.6,-12.9,1003.0,12.82,A,204.0,1,19,8
18698,2015-08-19 02:00:00,-5.7,-15.7,995.0,16.7,A,207.0,2,19,8
18699,2015-08-19 03:00:00,-5.7,-13.6,1005.0,19.33,A,198.0,3,19,8
18700,2015-08-19 04:00:00,-5.7,-15.0,1002.0,4.895,A,180.0,4,19,8
18701,2015-08-19 05:00:00,-7.1,-12.9,999.0,7.31,A,192.0,5,19,8
18702,2015-08-19 06:00:00,-6.4,-15.7,994.0,7.575,A,186.0,6,19,8
18703,2015-08-19 07:00:00,-7.1,-12.1,992.0,2.54,A,198.0,7,19,8
18704,2015-08-19 08:00:00,-5.7,-12.9,990.0,5.08,A,204.0,8,19,8
18705,2015-08-19 09:00:00,-5.0,-12.9,1008.0,2.64,A,219.0,9,19,8
18706,2015-08-19 10:00:00,-2.9,-15.7,993.0,2.79,A,201.0,10,19,8
18707,2015-08-19 11:00:00,-2.9,-17.9,992.0,3.04,A,219.0,11,19,8
18708,2015-08-19 12:00:00,-1.4,-16.4,1002.0,4.58,A,192.0,12,19,8
18709,2015-08-19 13:00:00,-1.4,-17.9,1006.0,6.995,A,228.0,13,19,8
18710,2015-08-19 14:00:00,-2.1,-18.6,993.0,4.255,A,228.0,14,19,8
18711,2015-08-19 15:00:00,0.0,-17.1,989.0,8.9,A,225.0,15,19,8
18712,2015-08-19 16:00:00,-1.4,-15.0,994.0,12.945,A,222.0,16,19,8
18713,2015-08-19 17:00:00,-2.1,-12.1,990.0,17.465,A,228.0,17,19,8
18714,2015-08-19 18:00:00,-1.4,-17.9,987.0,5.77,A,240.0,18,19,8
18715,2015-08-19 19:00:00,-4.3,-17.1,999.0,9.815,A,255.0,19,19,8
18716,2015-08-19 20:00:00,-5.0,-15.0,1004.0,13.71,A,237.0,20,19,8
18717,2015-08-19 21:00:00,-4.3,-13.6,998.0,19.755,A,216.0,21,19,8
18718,2015-08-19 22:00:00,-5.0,-15.7,1004.0,24.565,A,228.0,22,19,8
18719,2015-08-19 23:00:00,-6.4,-17.1,993.0,28.46,A,195.0,23,19,8
18720,2015-08-20 00:00:00,-7.9,-17.1,992.0,36.36,A,183.0,0,20,8
18721,2015-08-20 01:00:00,-6.4,-18.6,995.0,41.295,A,204.0,1,20,8
18722,2015-08-20 02:00:00,-9.3,-18.6,1002.0,46.84,A,198.0,2,20,8
18723,2015-08-20 03:00:00,-9.3,-20.0,992.0,4.505,A,195.0,3,20,8
18724,2015-08-20 04:00:00,-8.6,-16.4,992.0,4.645,A,204.0,4,20,8
18725,2015-08-20 05:00:00,-8.6,-17.9,993.0,9.415,A,189.0,5,20,8
18726,2015-08-20 06:00:00,-10.7,-18.6,995.0,4.505,A,186.0,6,20,8
18727,2015-08-20 07:00:00,-7.9,-17.9,997.0,9.175,A,204.0,7,20,8
18728,2015-08-20 08:00:00,-7.1,-17.9,1012.0,13.195,A,201.0,8,20,8
18729,2015-08-20 09:00:00,-7.1,-18.6,993.0,3.755,A,204.0,9,20,8
18730,2015-08-20 10:00:00,-5.0,-20.0,1005.0,3.415,A,219.0,10,20,8
18731,2015-08-20 11:00:00,-4.3,-18.6,1003.0,3.165,A,186.0,11,20,8
18732,2015-08-20 12:00:00,-2.9,-20.0,999.0,2.415,A,222.0,12,20,8
18733,2015-08-20 13:00:00,-4.3,-22.1,1010.0,3.88,A,210.0,13,20,8
18734,2015-08-20 14:00:00,-2.9,-21.4,991.0,8.675,A,228.0,14,20,8
18735,2015-08-20 15:00:00,-2.1,-17.1,995.0,14.61,A,228.0,15,20,8
18736,2015-08-20 16:00:00,-3.6,-16.4,1002.0,20.155,A,249.0,16,20,8
18737,2015-08-20 17:00:00,-2.1,-18.6,992.0,25.325,A,234.0,17,20,8
18738,2015-08-20 18:00:00,-5.7,-14.3,1006.0,29.595,A,246.0,18,20,8
18739,2015-08-20 19:00:00,-5.0,-15.7,1001.0,31.725,A,258.0,19,20,8
18740,2015-08-20 20:00:00,-5.7,-15.0,997.0,33.265,A,261.0,20,20,8
18741,2015-08-20 21:00:00,-4.3,-11.4,1008.0,36.055,A,255.0,21,20,8
18742,2015-08-20 22:00:00,-5.7,-14.3,1005.0,37.845,A,276.0,22,20,8
18743,2015-08-20 23:00:00,-8.6,-13.6,1005.0,40.475,A,297.0,23,20,8
18744,2015-08-21 00:00:00,-7.1,-12.9,1004.0,42.89,A,270.0,0,21,8
18745,2015-08-21 01:00:00,-7.1,-12.9,992.0,44.555,A,264.0,1,21,8
18746,2015-08-21 02:00:00,-8.6,-12.1,1000.0,46.095,A,282.0,2,21,8
18747,2015-08-21 03:00:00,-8.6,-12.9,1007.0,47.11,A,264.0,3,21,8
18748,2015-08-21 04:00:00,-10.7,-10.0,992.0,1.64,A,267.0,4,21,8
18749,2015-08-21 05:00:00,-9.3,-13.6,1002.0,2.78,A,291.0,5,21,8
18750,2015-08-21 06:00:00,-9.3,-13.6,991.0,3.04,A,315.0,6,21,8
18751,2015-08-21 07:00:00,-11.4,-10.7,987.0,2.39,A,306.0,7,21,8
18752,2015-08-21 08:00:00,-10.7,-12.9,993.0,1.765,A,366.0,8,21,8
18753,2015-08-21 09:00:00,-5.0,-7.9,995.0,3.305,A,360.0,9,21,8
18754,2015-08-21 10:00:00,-4.3,-10.0,995.0,6.095,A,345.0,10,21,8
18755,2015-08-21 11:00:00,-5.0,-10.0,1001.0,8.225,A,354.0,11,21,8
18756,2015-08-21 12:00:00,-2.9,-12.9,991.0,3.04,A,312.0,12,21,8
18757,2015-08-21 13:00:00,-2.1,-12.1,1000.0,2.665,A,354.0,13,21,8
18758,2015-08-21 14:00:00,0.7,-15.0,1000.0,3.29,A,330.0,14,21,8
18759,2015-08-21 15:00:00,-0.7,-17.1,999.0,4.055,A,261.0,15,21,8
18760,2015-08-21 16:00:00,0.7,-15.7,997.0,4.255,A,204.0,16,21,8
18761,2015-08-21 17:00:00,-0.7,-19.3,993.0,2.54,A,192.0,17,21,8
18762,2015-08-21 18:00:00,-2.1,-17.1,995.0,4.58,A,231.0,18,21,8
18763,2015-08-21 19:00:00,-4.3,-17.1,1002.0,1.2,A,258.0,19,21,8
18764,2015-08-21 20:00:00,-3.6,-18.6,1005.0,4.005,A,276.0,20,21,8
18765,2015-08-21 21:00:00,-5.7,-16.4,990.0,5.895,A,261.0,21,21,8
18766,2015-08-21 22:00:00,-7.1,-12.1,1008.0,6.41,A,264.0,22,21,8
18767,2015-08-21 23:00:00,-7.1,-15.7,1002.0,4.63,A,276.0,23,21,8
18768,2015-08-22 00:00:00,-7.9,-13.6,1000.0,6.295,A,270.0,0,22,8
18769,2015-08-22 01:00:00,-7.1,-12.9,1002.0,3.415,A,282.0,1,22,8
18770,2015-08-22 02:00:00,-7.1,-8.6,1008.0,6.67,A,270.0,2,22,8
18771,2015-08-22 03:00:00,-5.7,-9.3,992.0,8.335,A,387.0,3,22,8
18772,2015-08-22 04:00:00,-8.6,-9.3,992.0,10.125,A,378.0,4,22,8
18773,2015-08-22 05:00:00,-6.4,-6.4,993.0,12.38,A,366.0,5,22,8
18774,2015-08-22 06:00:00,-5.7,-7.1,1006.0,14.67,A,378.0,6,22,8
18775,2015-08-22 07:00:00,-6.4,-5.0,1004.0,16.585,A,351.0,7,22,8
18776,2015-08-22 08:00:00,-5.0,-8.6,998.0,18.875,A,369.0,8,22,8
18777,2015-08-22 09:00:00,-5.7,-5.0,1005.0,20.04,A,399.0,9,22,8
18778,2015-08-22 10:00:00,-6.4,-8.6,1008.0,2.39,A,420.0,10,22,8
18779,2015-08-22 11:00:00,-5.7,-5.7,1002.0,3.665,A,420.0,11,22,8
18780,2015-08-22 12:00:00,-5.0,-7.9,995.0,4.705,A,432.0,12,22,8
18781,2015-08-22 13:00:00,-5.0,-8.6,988.5,2.64,A,432.0,13,22,8
18782,2015-08-22 14:00:00,-2.1,-5.7,998.0,3.43,A,468.0,14,22,8
18783,2015-08-22 15:00:00,-0.7,-7.9,987.0,2.54,A,471.0,15,22,8
18784,2015-08-22 16:00:00,-0.7,-7.1,996.0,5.33,A,480.0,16,22,8
18785,2015-08-22 17:00:00,-3.6,-7.9,994.0,6.12,A,501.0,17,22,8
18786,2015-08-22 18:00:00,-2.9,-4.3,995.0,8.535,A,507.0,18,22,8
18787,2015-08-22 19:00:00,-5.0,-7.9,1006.0,1.89,A,507.0,19,22,8
18788,2015-08-22 20:00:00,-5.7,-6.4,1005.0,2.015,A,504.0,20,22,8
18789,2015-08-22 21:00:00,-7.9,-9.3,993.0,2.655,A,516.0,21,22,8
18790,2015-08-22 22:00:00,-7.9,-8.6,988.0,1.575,A,555.0,22,22,8
18791,2015-08-22 23:00:00,-6.4,-9.3,1005.0,1.965,A,594.0,23,22,8
18792,2015-08-23 00:00:00,-6.4,-6.4,1007.0,3.605,A,603.0,0,23,8
18793,2015-08-23 01:00:00,-7.9,-10.7,991.0,3.29,A,567.0,1,23,8
18794,2015-08-23 02:00:00,-10.0,-7.9,993.0,7.56,A,561.0,2,23,8
18795,2015-08-23 03:00:00,-7.9,-8.6,990.0,9.1,A,516.0,3,23,8
18796,2015-08-23 04:00:00,-7.1,-7.1,993.0,13.37,A,432.0,4,23,8
18797,2015-08-23 05:00:00,-5.0,-9.3,1004.0,16.515,A,444.0,5,23,8
18798,2015-08-23 06:00:00,-4.3,-9.3,1008.0,22.06,A,486.0,6,23,8
18799,2015-08-23 07:00:00,-5.7,-10.7,1001.0,24.565,A,225.0,7,23,8
18800,2015-08-23 08:00:00,-4.3,-12.9,1002.0,29.61,A,186.0,8,23,8
18801,2015-08-23 09:00:00,-2.1,-13.6,996.0,35.405,A,192.0,9,23,8
18802,2015-08-23 10:00:00,0.0,-20.7,993.0,41.68,A,195.0,10,23,8
18803,2015-08-23 11:00:00,-0.7,-20.7,1011.0,46.725,A,213.0,11,23,8
18804,2015-08-23 12:00:00,0.7,-22.1,1007.0,6.795,A,192.0,12,23,8
18805,2015-08-23 13:00:00,0.7,-20.7,1001.0,8.275,A,183.0,13,23,8
18806,2015-08-23 14:00:00,0.0,-18.6,1001.0,14.46,A,183.0,14,23,8
18807,2015-08-23 15:00:00,1.4,-22.1,996.0,18.73,A,195.0,15,23,8
18808,2015-08-23 16:00:00,0.0,-20.0,994.0,24.665,A,213.0,16,23,8
18809,2015-08-23 17:00:00,1.4,-22.1,1008.0,28.46,A,198.0,17,23,8
18810,2015-08-23 18:00:00,0.0,-21.4,1007.0,32.480000000000004,A,219.0,18,23,8
18811,2015-08-23 19:00:00,0.0,-21.4,999.0,35.395,A,210.0,19,23,8
18812,2015-08-23 20:00:00,-4.3,-17.1,997.0,2.765,A,210.0,20,23,8
18813,2015-08-23 21:00:00,-4.3,-17.1,1000.0,3.155,A,225.0,21,23,8
18814,2015-08-23 22:00:00,-5.7,-11.4,995.0,3.92,A,246.0,22,23,8
18815,2015-08-23 23:00:00,-7.1,-14.3,1004.0,4.4350000000000005,A,228.0,23,23,8
19008,2015-09-01 00:00:00,-7.9,-13.6,1002.0,2.14,A,375.0,0,1,9
19009,2015-09-01 01:00:00,-6.4,-12.9,988.0,2.515,A,387.0,1,1,9
19010,2015-09-01 02:00:00,-5.7,-12.9,992.0,1.64,A,366.0,2,1,9
19011,2015-09-01 03:00:00,-6.4,-11.4,993.0,3.305,A,327.0,3,1,9
19012,2015-09-01 04:00:00,-7.1,-9.3,995.0,5.32,A,327.0,4,1,9
19013,2015-09-01 05:00:00,-8.6,-12.9,988.0,5.835,A,360.0,5,1,9
19014,2015-09-01 06:00:00,-9.3,-9.3,1000.0,5.975,A,330.0,6,1,9
19015,2015-09-01 07:00:00,-7.1,-11.4,989.0,8.14,A,357.0,7,1,9
19016,2015-09-01 08:00:00,-5.0,-7.1,987.0,11.145,A,351.0,8,1,9
19017,2015-09-01 09:00:00,-2.1,-10.7,987.0,14.9,A,300.0,9,1,9
19018,2015-09-01 10:00:00,-0.7,-14.3,985.0,16.064999999999998,A,312.0,10,1,9
19019,2015-09-01 11:00:00,-0.7,-12.9,994.0,17.73,A,339.0,11,1,9
19020,2015-09-01 12:00:00,2.9,-12.9,985.0,2.14,A,312.0,12,1,9
19021,2015-09-01 13:00:00,5.0,-16.4,994.0,4.255,A,330.0,13,1,9
19022,2015-09-01 14:00:00,6.4,-14.3,987.0,9.925,A,240.0,14,1,9
19023,2015-09-01 15:00:00,7.9,-15.7,990.0,14.095,A,195.0,15,1,9
19024,2015-09-01 16:00:00,8.6,-16.4,988.0,18.365,A,210.0,16,1,9
19025,2015-09-01 17:00:00,7.9,-14.3,995.0,4.63,A,234.0,17,1,9
19026,2015-09-01 18:00:00,5.0,-15.0,990.0,2.79,A,246.0,18,1,9
19027,2015-09-01 19:00:00,4.3,-14.3,997.0,4.955,A,369.0,19,1,9
19028,2015-09-01 20:00:00,-0.7,-10.7,987.0,2.015,A,366.0,20,1,9
19029,2015-09-01 21:00:00,0.7,-11.4,984.0,3.54,A,297.0,21,1,9
19030,2015-09-01 22:00:00,-1.4,-12.1,984.0,1.765,A,258.0,22,1,9
19031,2015-09-01 23:00:00,-2.9,-9.3,989.0,3.155,A,294.0,23,1,9
19032,2015-09-02 00:00:00,1.4,-14.3,998.0,10.065,A,276.0,0,2,9
19033,2015-09-02 01:00:00,2.1,-15.0,985.0,17.715,A,216.0,1,2,9
19034,2015-09-02 02:00:00,2.1,-12.9,991.0,24.99,A,186.0,2,2,9
19035,2015-09-02 03:00:00,-0.7,-13.6,989.0,26.995,A,177.0,3,2,9
19036,2015-09-02 04:00:00,-1.4,-12.9,1003.0,30.625,A,201.0,4,2,9
19037,2015-09-02 05:00:00,-3.6,-12.9,1003.0,2.665,A,210.0,5,2,9
19038,2015-09-02 06:00:00,-4.3,-10.0,998.0,2.015,A,210.0,6,2,9
19039,2015-09-02 07:00:00,-6.4,-9.3,998.0,3.155,A,213.0,7,2,9
19040,2015-09-02 08:00:00,0.0,-11.4,994.0,5.02,A,192.0,8,2,9
19041,2015-09-02 09:00:00,2.1,-14.3,994.0,4.63,A,213.0,9,2,9
19042,2015-09-02 10:00:00,3.6,-15.0,1001.0,3.415,A,186.0,10,2,9
19043,2015-09-02 11:00:00,5.0,-15.0,1006.0,6.67,A,195.0,11,2,9
19044,2015-09-02 12:00:00,4.3,-14.3,993.0,1.515,A,195.0,12,2,9
19045,2015-09-02 13:00:00,5.0,-15.0,1003.0,4.88,A,195.0,13,2,9
19046,2015-09-02 14:00:00,6.4,-17.9,995.0,7.9,A,207.0,14,2,9
19047,2015-09-02 15:00:00,7.9,-15.0,1002.0,4.63,A,219.0,15,2,9
19048,2015-09-02 16:00:00,6.4,-17.1,999.0,5.005,A,222.0,16,2,9
19049,2015-09-02 17:00:00,7.1,-15.0,989.0,9.3,A,225.0,17,2,9
19050,2015-09-02 18:00:00,5.0,-16.4,982.0,13.195,A,207.0,18,2,9
19051,2015-09-02 19:00:00,2.9,-17.1,990.0,16.325,A,225.0,19,2,9
19052,2015-09-02 20:00:00,2.9,-15.0,999.0,20.08,A,234.0,20,2,9
19053,2015-09-02 21:00:00,2.1,-10.0,997.0,23.85,A,240.0,21,2,9
19054,2015-09-02 22:00:00,2.1,-12.1,997.0,27.87,A,258.0,22,2,9
19055,2015-09-02 23:00:00,2.1,-14.3,1000.0,31.915,A,270.0,23,2,9
19056,2015-09-03 00:00:00,0.0,-12.9,983.0,36.17,A,279.0,0,3,9
19057,2015-09-03 01:00:00,-2.1,-10.7,990.0,36.835,A,318.0,1,3,9
19058,2015-09-03 02:00:00,-1.4,-12.9,986.0,2.765,A,318.0,2,3,9
19059,2015-09-03 03:00:00,-2.9,-12.9,997.0,2.14,A,342.0,3,3,9
19060,2015-09-03 04:00:00,-3.6,-9.3,990.0,3.93,A,357.0,4,3,9
19061,2015-09-03 05:00:00,-5.0,-9.3,998.0,1.765,A,330.0,5,3,9
19062,2015-09-03 06:00:00,-6.4,-9.3,990.0,2.53,A,306.0,6,3,9
19063,2015-09-03 07:00:00,-7.1,-7.9,985.0,2.015,A,330.0,7,3,9
19064,2015-09-03 08:00:00,-2.1,-6.4,982.0,1.765,A,342.0,8,3,9
19065,2015-09-03 09:00:00,-1.4,-10.7,991.0,3.155,A,384.0,9,3,9
19066,2015-09-03 10:00:00,2.1,-7.9,982.0,4.17,A,372.0,10,3,9
19067,2015-09-03 11:00:00,3.6,-9.3,992.0,4.5600000000000005,A,399.0,11,3,9
19068,2015-09-03 12:00:00,4.3,-9.3,987.0,5.95,A,432.0,12,3,9
19069,2015-09-03 13:00:00,4.3,-8.6,985.0,6.59,A,384.0,13,3,9
19070,2015-09-03 14:00:00,5.7,-11.4,976.0,9.004999999999999,A,405.0,14,3,9
19071,2015-09-03 15:00:00,6.4,-8.6,979.0,3.88,A,435.0,15,3,9
19072,2015-09-03 16:00:00,5.7,-11.4,978.0,6.045,A,456.0,16,3,9
19073,2015-09-03 17:00:00,4.3,-10.0,990.0,3.29,A,450.0,17,3,9
19074,2015-09-03 18:00:00,0.7,-6.4,992.0,2.075,A,444.0,18,3,9
19075,2015-09-03 19:00:00,-1.4,-9.3,978.0,2.965,A,456.0,19,3,9
19076,2015-09-03 20:00:00,0.0,-9.3,993.0,2.98,A,456.0,20,3,9
19077,2015-09-03 21:00:00,-2.1,-5.7,978.0,1.64,A,504.0,21,3,9
19078,2015-09-03 22:00:00,-1.4,-7.1,980.0,1.515,A,516.0,22,3,9
19079,2015-09-03 23:00:00,-2.9,-8.6,989.0,3.655,A,507.0,23,3,9
19080,2015-09-04 00:00:00,-1.4,-8.6,990.0,4.13,A,531.0,0,4,9
19081,2015-09-04 01:00:00,-2.9,-8.6,989.0,6.295,A,465.0,1,4,9
19082,2015-09-04 02:00:00,-3.6,-9.3,973.0,8.46,A,441.0,2,4,9
19083,2015-09-04 03:00:00,-1.4,-6.4,978.0,10.59,A,450.0,3,4,9
19084,2015-09-04 04:00:00,-3.6,-8.6,990.0,13.97,A,420.0,4,4,9
19085,2015-09-04 05:00:00,-2.1,-8.6,993.0,17.225,A,414.0,5,4,9
19086,2015-09-04 06:00:00,-2.9,-7.1,975.0,20.98,A,432.0,6,4,9
19087,2015-09-04 07:00:00,-1.4,-5.7,983.0,24.5,A,411.0,7,4,9
19088,2015-09-04 08:00:00,0.0,-6.4,977.0,27.63,A,414.0,8,4,9
19089,2015-09-04 09:00:00,2.1,-7.9,975.0,31.275,A,429.0,9,4,9
19090,2015-09-04 10:00:00,0.7,-5.7,992.0,35.67,A,405.0,10,4,9
19091,2015-09-04 11:00:00,2.1,-5.7,987.0,40.19,A,426.0,11,4,9
19092,2015-09-04 12:00:00,2.1,-8.6,990.0,43.46,A,414.0,12,4,9
19093,2015-09-04 13:00:00,4.3,-9.3,988.0,2.64,A,471.0,13,4,9
19094,2015-09-04 14:00:00,5.7,-8.6,991.0,2.78,A,504.0,14,4,9
19095,2015-09-04 15:00:00,4.3,-7.9,983.0,3.295,A,492.0,15,4,9
19096,2015-09-04 16:00:00,5.0,-7.1,980.0,5.1850000000000005,A,486.0,16,4,9
19097,2015-09-04 17:00:00,5.7,-5.7,980.0,5.45,A,480.0,17,4,9
19098,2015-09-04 18:00:00,2.1,-5.0,977.0,7.615,A,486.0,18,4,9
19099,2015-09-04 19:00:00,0.0,-5.0,986.0,8.004999999999999,A,501.0,19,4,9
19100,2015-09-04 20:00:00,0.7,-5.7,975.0,9.02,A,483.0,20,4,9
19101,2015-09-04 21:00:00,-1.4,-4.3,985.0,9.66,A,492.0,21,4,9
19102,2015-09-04 22:00:00,-0.7,-4.3,973.0,10.925,A,498.0,22,4,9
19103,2015-09-04 23:00:00,-2.1,-4.3,984.0,11.565,A,477.0,23,4,9
19104,2015-09-05 00:00:00,-2.1,-3.6,993.0,2.39,A,459.0,0,5,9
19105,2015-09-05 01:00:00,-5.7,-5.0,977.0,2.665,A,480.0,1,5,9
19106,2015-09-05 02:00:00,-5.7,-5.7,986.0,2.14,A,459.0,2,5,9
19107,2015-09-05 03:00:00,-5.7,-5.7,984.0,3.405,A,456.0,3,5,9
19108,2015-09-05 04:00:00,-7.1,-8.6,981.0,4.695,A,600.0,4,5,9
19109,2015-09-05 05:00:00,-5.7,-7.9,975.0,1.075,A,594.0,5,5,9
19110,2015-09-05 06:00:00,-6.4,-7.1,988.0,2.64,A,591.0,6,5,9
19111,2015-09-05 07:00:00,-3.6,-5.0,977.0,1.45,A,609.0,7,5,9
19112,2015-09-05 08:00:00,-2.1,-5.0,973.0,2.64,A,573.0,8,5,9
19113,2015-09-05 09:00:00,2.1,-2.9,978.0,2.015,A,594.0,9,5,9
19114,2015-09-05 10:00:00,2.1,-6.4,977.0,2.655,A,558.0,10,5,9
19115,2015-09-05 11:00:00,5.7,-2.9,982.0,3.29,A,540.0,11,5,9
19116,2015-09-05 12:00:00,5.7,-5.0,983.0,6.795,A,606.0,12,5,9
19117,2015-09-05 13:00:00,7.9,-7.1,978.0,10.815,A,555.0,13,5,9
19118,2015-09-05 14:00:00,10.0,-6.4,981.0,4.505,A,525.0,14,5,9
19119,2015-09-05 15:00:00,8.6,-5.0,977.0,4.13,A,537.0,15,5,9
19120,2015-09-05 16:00:00,10.7,-5.0,981.0,2.54,A,477.0,16,5,9
19121,2015-09-05 17:00:00,7.1,-4.3,968.0,2.915,A,432.0,17,5,9
19122,2015-09-05 18:00:00,7.1,-2.1,975.0,2.515,A,414.0,18,5,9
19123,2015-09-05 19:00:00,2.9,-2.1,965.0,3.04,A,420.0,19,5,9
19124,2015-09-05 20:00:00,2.1,-2.1,978.0,5.455,A,522.0,20,5,9
19125,2015-09-05 21:00:00,2.9,-2.1,967.0,1.64,A,786.0,21,5,9
19126,2015-09-05 22:00:00,0.0,-2.9,981.0,3.54,A,807.0,22,5,9
19127,2015-09-05 23:00:00,0.7,-3.6,981.0,2.2,A,750.0,23,5,9
19128,2015-09-06 00:00:00,-0.7,-3.6,976.0,1.89,A,723.0,0,6,9
19129,2015-09-06 01:00:00,-0.7,-6.4,972.0,4.055,A,651.0,1,6,9
19130,2015-09-06 02:00:00,-0.7,-6.4,968.0,7.56,A,639.0,2,6,9
19131,2015-09-06 03:00:00,-0.7,-5.7,978.0,10.815,A,609.0,3,6,9
19132,2015-09-06 04:00:00,-2.1,-3.6,967.0,2.075,A,606.0,4,6,9
19133,2015-09-06 05:00:00,-2.9,-6.4,966.0,2.59,A,627.0,5,6,9
19134,2015-09-06 06:00:00,-5.0,-6.4,971.0,2.98,A,588.0,6,6,9
19135,2015-09-06 07:00:00,-3.6,-4.3,970.0,3.755,A,582.0,7,6,9
19136,2015-09-06 08:00:00,2.1,-5.0,983.0,2.765,A,555.0,8,6,9
19137,2015-09-06 09:00:00,3.6,-4.3,982.0,2.915,A,564.0,9,6,9
19138,2015-09-06 10:00:00,7.1,-6.4,979.0,2.415,A,453.0,10,6,9
19139,2015-09-06 11:00:00,10.7,-7.9,976.0,6.67,A,354.0,11,6,9
19140,2015-09-06 12:00:00,10.7,-7.9,966.0,10.44,A,318.0,12,6,9
19141,2015-09-06 13:00:00,9.3,-1.4,966.0,17.215,A,396.0,13,6,9
19142,2015-09-06 14:00:00,8.6,-2.1,971.0,25.515,A,666.0,14,6,9
19143,2015-09-06 15:00:00,5.7,-5.0,966.0,30.825,A,450.0,15,6,9
19144,2015-09-06 16:00:00,5.0,-5.0,967.0,39.25,A,372.0,16,6,9
19145,2015-09-06 17:00:00,4.3,-2.1,970.0,44.42,A,288.0,17,6,9
19146,2015-09-06 18:00:00,2.9,-2.9,976.0,46.675,A,291.0,18,6,9
19147,2015-09-06 19:00:00,2.1,-5.0,973.0,49.34,A,282.0,19,6,9
19148,2015-09-06 20:00:00,2.1,-5.0,972.0,51.97,A,285.0,20,6,9
19149,2015-09-06 21:00:00,-0.7,-5.0,975.0,53.635,A,288.0,21,6,9
19150,2015-09-06 22:00:00,0.7,-5.0,969.0,57.265,A,306.0,22,6,9
19151,2015-09-06 23:00:00,-0.7,-5.0,965.0,59.77,A,306.0,23,6,9
19152,2015-09-07 00:00:00,-2.1,-7.1,963.0,2.015,A,276.0,0,7,9
19153,2015-09-07 01:00:00,-0.7,-7.9,969.0,3.03,A,315.0,1,7,9
19154,2015-09-07 02:00:00,-4.3,-7.9,971.0,2.39,A,333.0,2,7,9
19155,2015-09-07 03:00:00,-0.7,-4.3,973.0,1.64,A,324.0,3,7,9
19156,2015-09-07 04:00:00,-2.9,-3.6,966.0,2.655,A,336.0,4,7,9
19157,2015-09-07 05:00:00,-3.6,-7.1,962.0,3.545,A,333.0,5,7,9
19158,2015-09-07 06:00:00,-2.9,-6.4,963.0,3.165,A,342.0,6,7,9
19159,2015-09-07 07:00:00,-2.9,-6.4,972.0,5.92,A,330.0,7,7,9
19160,2015-09-07 08:00:00,0.0,-5.7,972.0,8.8,A,330.0,8,7,9
19161,2015-09-07 09:00:00,0.0,-5.0,967.0,13.82,A,345.0,9,7,9
19162,2015-09-07 10:00:00,5.0,-3.6,970.0,4.255,A,366.0,10,7,9
19163,2015-09-07 11:00:00,9.3,-12.1,971.0,17.74,A,222.0,11,7,9
19164,2015-09-07 12:00:00,5.7,-15.7,969.0,34.08,A,225.0,12,7,9
19165,2015-09-07 13:00:00,7.1,-18.6,973.0,50.795,A,219.0,13,7,9
19166,2015-09-07 14:00:00,4.3,-20.0,973.0,65.745,A,237.0,14,7,9
19167,2015-09-07 15:00:00,3.6,-19.3,985.0,77.94,A,210.0,15,7,9
